Employee_ID,Age,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,gender_cleaned,attrition,Exit_Interview_Score,TenureBucket,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,YearsSincePromotion,TrainingIntensity,LowSatisfaction,PoorWorkLifeBalance,AttritionFlag,GrowthIndex
395,42,Marketing,Marketing Lead,Master's,Married,6,28,female,False,,Senior,5,2010,111,5,5,15,6.9375,False,False,0,16.857142857142858
396,33,Operations,Senior Developer,PhD,Divorced,7,12,male,False,,Senior,5,2023,190,5,1,2,63.333333333333336,True,False,0,24.75
397,27,Sales,HR Specialist,PhD,Married,2,35,male,False,,Junior,1,2021,42,2,1,4,8.4,True,True,0,14.2
398,53,Sales,Data Analyst,Bachelor's,Divorced,18,18,female,False,,Senior,4,2012,133,5,2,13,9.5,True,False,0,7.8
399,43,Marketing,Data Analyst,Bachelor's,Single,7,7,female,False,,Senior,5,2013,135,3,3,12,10.384615384615385,False,False,0,17.875
400,33,Operations,HR Specialist,Bachelor's,Married,15,29,male,True,5.0,Senior,5,2011,163,5,5,14,10.866666666666667,False,False,1,11.1875
401,42,IT,HR Specialist,Bachelor's,Divorced,2,43,female,False,,Junior,1,2020,115,4,5,5,19.166666666666668,False,False,0,38.53333333333334
402,25,Operations,Developer,Bachelor's,Single,17,29,female,False,,Senior,3,2011,185,4,4,14,12.333333333333334,False,False,0,10.877777777777778
403,22,Operations,Senior Developer,Bachelor's,Married,4,11,male,False,,Mid,4,2017,70,1,4,8,7.777777777777778,False,True,0,14.8
404,50,IT,Marketing Lead,PhD,Married,13,9,male,False,,Senior,2,2024,17,3,1,1,8.5,True,False,0,1.6142857142857143
405,39,Sales,HR Specialist,Bachelor's,Single,10,23,female,False,,Senior,2,2020,84,5,3,5,14.0,False,False,0,8.036363636363637
406,35,Sales,Manager,Bachelor's,Divorced,15,48,female,False,5.0,Senior,4,2017,78,4,4,8,8.666666666666666,False,False,0,5.675
407,32,IT,Developer,PhD,Single,2,28,female,False,,Junior,5,2015,139,2,4,10,12.636363636363637,False,True,0,47.333333333333336
408,58,Operations,HR Specialist,Master's,Married,20,1,female,False,,Senior,4,2022,65,4,5,3,16.25,False,False,0,3.8952380952380956
409,32,Marketing,HR Specialist,Bachelor's,Divorced,1,23,genderqueer,False,3.0,Junior,1,2013,114,5,5,12,8.76923076923077,False,False,0,57.2
410,53,HR,Data Analyst,Master's,Married,2,46,male,False,,Junior,2,2022,25,2,1,3,6.25,True,True,0,8.733333333333334
411,27,Marketing,Developer,Bachelor's,Married,13,13,female,False,,Senior,4,2022,153,4,4,3,38.25,False,False,0,11.72857142857143
412,30,Finance,Marketing Lead,Bachelor's,Single,7,8,female,False,,Senior,1,2024,92,5,4,1,46.0,False,False,0,11.7
413,49,Operations,Data Analyst,PhD,Single,8,13,female,False,4.0,Senior,3,2021,76,1,1,4,15.2,True,True,0,9.044444444444444
414,49,Sales,Manager,PhD,Single,12,19,female,False,,Senior,4,2022,182,1,2,3,45.5,True,True,0,14.8
415,47,IT,Manager,Bachelor's,Single,8,3,male,False,,Senior,4,2013,91,4,5,12,7.0,False,False,0,10.911111111111111
416,49,Marketing,Marketing Lead,Master's,Single,7,9,female,False,,Senior,4,2011,115,2,2,14,7.666666666666667,True,True,0,15.175
417,52,Finance,Data Analyst,PhD,Single,3,26,male,False,,Mid,1,2024,110,2,1,1,55.0,True,True,0,27.7
418,46,Finance,Developer,PhD,Married,1,27,male,False,,Junior,3,2024,123,1,3,1,61.5,False,True,0,62.1
419,22,Sales,HR Specialist,Master's,Married,14,48,female,False,,Senior,2,2012,118,5,1,13,8.428571428571429,True,False,0,8.266666666666666
420,24,HR,Marketing Lead,Master's,Married,1,22,female,False,,Junior,5,2021,112,3,3,4,22.4,False,False,0,57.0
421,56,HR,Data Analyst,Bachelor's,Divorced,1,3,male,False,,Junior,3,2024,76,2,4,1,38.0,False,True,0,38.6
422,34,Finance,Developer,Bachelor's,Single,11,11,female,False,,Senior,3,2016,23,2,1,9,2.3,True,True,0,2.5166666666666666
423,45,Marketing,Developer,PhD,Married,7,43,female,False,,Senior,3,2022,78,4,4,3,19.5,False,False,0,10.35
424,22,Finance,Developer,Bachelor's,Single,3,13,male,False,1.0,Mid,3,2016,134,5,3,9,13.4,False,False,0,34.1
425,42,Operations,Developer,PhD,Single,8,31,female,True,4.0,Senior,4,2024,196,4,3,1,98.0,False,False,1,22.57777777777778
426,55,Sales,Manager,PhD,Married,4,43,female,False,,Mid,2,2011,66,3,3,14,4.4,False,False,0,13.6
427,34,Sales,Developer,Master's,Married,6,18,female,False,2.0,Senior,1,2010,96,2,3,15,6.0,False,True,0,13.914285714285713
428,23,HR,Data Analyst,PhD,Divorced,6,8,female,False,,Senior,4,2019,172,4,2,6,24.571428571428573,True,False,0,25.371428571428574
429,22,Finance,Marketing Lead,PhD,Single,2,27,female,False,,Junior,1,2014,21,5,3,11,1.75,False,False,0,7.2
430,37,IT,HR Specialist,PhD,Married,14,32,female,False,,Senior,1,2011,88,3,4,14,5.866666666666666,False,False,0,6.066666666666666
431,36,IT,HR Specialist,Bachelor's,Married,17,36,male,False,,Senior,1,2010,124,3,1,15,7.75,True,False,0,7.0888888888888895
432,44,Marketing,Data Analyst,Bachelor's,Divorced,4,32,male,True,3.0,Mid,2,2023,114,3,3,2,38.0,False,False,1,23.2
433,41,Marketing,Data Analyst,Bachelor's,Single,11,44,female,False,,Senior,3,2021,66,1,4,4,13.2,False,True,0,6.1
434,30,Operations,Senior Developer,Master's,Married,11,46,male,False,,Senior,5,2011,156,3,3,14,10.4,False,False,0,14.0
435,28,HR,Data Analyst,Bachelor's,Married,18,9,male,False,,Senior,5,2017,52,5,2,8,5.777777777777778,True,False,0,3.736842105263158
436,46,Sales,Data Analyst,PhD,Single,7,21,female,False,,Senior,3,2022,147,5,2,3,36.75,True,False,0,18.975
437,54,IT,Marketing Lead,PhD,Single,20,49,female,False,,Senior,3,2015,62,5,5,10,5.636363636363637,False,False,0,3.5523809523809526
438,59,Operations,Senior Developer,Bachelor's,Divorced,7,49,male,False,,Senior,2,2019,170,4,5,6,24.285714285714285,False,False,0,21.65
439,41,IT,Marketing Lead,Master's,Single,18,50,genderfluid,True,5.0,Senior,5,2020,38,2,3,5,6.333333333333333,False,True,1,3.0
440,32,IT,Developer,PhD,Divorced,13,26,female,False,,Senior,4,2023,167,4,4,2,55.666666666666664,False,False,0,12.72857142857143
441,26,Operations,Data Analyst,PhD,Single,14,33,male,False,,Senior,2,2010,166,4,3,15,10.375,False,False,0,11.466666666666667
442,24,IT,Data Analyst,Bachelor's,Single,4,47,male,False,,Mid,5,2024,94,4,2,1,47.0,True,False,0,19.8
443,41,HR,Senior Developer,PhD,Single,8,48,male,False,,Senior,4,2012,43,3,4,13,3.0714285714285716,False,False,0,5.5777777777777775
444,40,Finance,Developer,PhD,Single,7,25,female,False,,Senior,2,2015,164,4,1,10,14.909090909090908,True,False,0,20.9
445,51,IT,Marketing Lead,PhD,Divorced,4,9,female,False,,Mid,5,2011,148,2,3,14,9.866666666666667,False,True,0,30.6
446,55,Sales,Manager,Bachelor's,Divorced,12,8,female,False,,Senior,4,2021,15,2,3,4,3.0,False,True,0,1.9538461538461538
447,60,Operations,Data Analyst,Bachelor's,Married,11,7,female,False,,Senior,1,2017,194,4,5,8,21.555555555555557,False,False,0,16.366666666666667
448,55,IT,Manager,PhD,Married,6,2,female,False,,Senior,5,2016,15,3,5,9,1.5,False,False,0,3.142857142857143
449,43,Marketing,Manager,Master's,Divorced,1,9,genderfluid,False,,Junior,4,2012,107,1,2,13,7.642857142857143,True,True,0,54.3
450,49,Sales,Manager,PhD,Divorced,13,10,female,False,,Senior,2,2020,33,5,3,5,5.5,False,False,0,2.757142857142857
451,30,Finance,HR Specialist,PhD,Single,11,23,female,False,2.0,Senior,4,2019,190,3,3,6,27.142857142857142,False,False,0,16.633333333333333
452,43,IT,Manager,Master's,Single,1,33,male,False,,Junior,2,2018,95,4,1,7,11.875,True,False,0,47.9
453,53,HR,Marketing Lead,Master's,Divorced,13,1,female,False,,Senior,4,2013,100,2,1,12,7.6923076923076925,True,True,0,7.942857142857143
454,44,HR,Manager,Master's,Single,7,50,female,False,,Senior,3,2013,151,1,4,12,11.615384615384615,False,True,0,19.475
455,34,IT,Data Analyst,Bachelor's,Married,15,44,male,False,,Senior,5,2014,26,4,3,11,2.1666666666666665,False,False,0,2.625
456,32,Marketing,HR Specialist,Bachelor's,Divorced,8,16,genderfluid,False,,Senior,2,2017,177,5,5,8,19.666666666666668,False,False,0,20.066666666666666
457,47,Operations,Developer,Bachelor's,Single,3,4,female,False,,Mid,4,2017,22,4,4,8,2.4444444444444446,False,False,0,6.3
458,23,HR,Senior Developer,Bachelor's,Married,9,44,male,False,,Senior,2,2020,142,4,2,5,23.666666666666668,True,False,0,14.6
459,36,Sales,Data Analyst,Master's,Divorced,20,22,female,False,,Senior,1,2014,63,4,4,11,5.25,False,False,0,3.2
460,36,Operations,Developer,Master's,Divorced,12,28,female,False,,Senior,2,2013,102,2,2,12,7.846153846153846,True,True,0,8.246153846153845
461,30,Marketing,Developer,Bachelor's,Divorced,2,39,male,False,,Junior,5,2013,147,1,3,12,11.307692307692308,False,True,0,50.0
462,35,Finance,Senior Developer,Master's,Single,3,48,female,False,,Mid,1,2021,60,5,4,4,12.0,False,False,0,15.2
463,23,Operations,Manager,PhD,Single,7,1,female,False,,Senior,5,2012,50,2,3,13,3.5714285714285716,False,True,0,7.25
464,59,Finance,Manager,Bachelor's,Married,14,28,male,False,,Senior,4,2016,147,2,3,9,14.7,False,True,0,10.600000000000001
465,54,Operations,Marketing Lead,PhD,Single,10,31,female,False,,Senior,3,2023,111,5,4,2,37.0,False,False,0,10.690909090909091
466,32,Operations,Manager,Master's,Single,20,19,female,False,,Senior,5,2018,193,5,3,7,24.125,False,False,0,10.19047619047619
467,29,HR,Manager,Master's,Divorced,16,19,polygender,False,3.0,Senior,2,2022,68,5,2,3,17.0,True,False,0,4.4
468,45,Marketing,Marketing Lead,PhD,Married,4,32,female,False,,Mid,3,2022,84,1,2,3,21.0,True,True,0,17.400000000000002
469,24,HR,Data Analyst,Master's,Divorced,18,6,female,False,,Senior,2,2013,51,5,3,12,3.923076923076923,False,False,0,3.0842105263157893
470,46,Finance,Senior Developer,Bachelor's,Single,19,49,male,False,4.0,Senior,1,2011,105,5,1,14,7.0,True,False,0,5.45
471,38,HR,Marketing Lead,Bachelor's,Divorced,6,28,female,False,,Senior,1,2019,94,4,1,6,13.428571428571429,True,False,0,13.628571428571428
472,56,Marketing,Data Analyst,Bachelor's,Single,9,16,female,False,,Senior,1,2010,115,1,2,15,7.1875,True,True,0,11.7
473,25,IT,Manager,Bachelor's,Divorced,4,40,non-binary,False,,Mid,4,2020,65,3,5,5,10.833333333333334,False,False,0,13.8
474,60,Finance,Data Analyst,Master's,Married,20,10,female,True,2.0,Senior,1,2020,151,5,3,5,25.166666666666668,False,False,1,7.390476190476191
475,25,IT,Manager,Bachelor's,Married,11,47,male,False,,Senior,5,2011,197,2,5,14,13.133333333333333,False,True,0,17.416666666666668
476,28,Marketing,Manager,Bachelor's,Divorced,13,33,female,False,,Senior,2,2013,73,2,5,12,5.615384615384615,False,True,0,5.614285714285715
477,23,Finance,Marketing Lead,Master's,Married,5,12,female,False,,Senior,1,2010,13,5,3,15,0.8125,False,False,0,2.3666666666666667
478,25,HR,Senior Developer,Bachelor's,Divorced,11,16,female,False,,Senior,5,2022,19,4,5,3,4.75,False,False,0,2.583333333333333
479,29,HR,HR Specialist,Master's,Divorced,6,18,female,False,,Senior,5,2012,15,1,5,13,1.0714285714285714,False,True,0,3.142857142857143
480,48,Operations,Data Analyst,Bachelor's,Divorced,11,50,male,False,,Senior,1,2024,144,3,2,1,72.0,True,False,0,12.2
481,50,HR,Data Analyst,Bachelor's,Single,16,8,male,True,5.0,Senior,5,2010,36,1,4,15,2.25,False,True,1,3.1176470588235294
482,46,Finance,Marketing Lead,Master's,Divorced,3,17,female,False,,Mid,4,2015,138,5,5,10,12.545454545454545,False,False,0,35.3
483,29,Finance,Senior Developer,Bachelor's,Divorced,11,45,male,False,,Senior,1,2022,111,4,1,3,27.75,True,False,0,9.45
484,57,Operations,Manager,PhD,Married,1,16,female,False,,Junior,2,2016,134,5,2,9,13.4,True,False,0,67.4
485,38,HR,Data Analyst,PhD,Divorced,20,43,female,False,,Senior,4,2019,20,5,1,6,2.857142857142857,True,False,0,1.7523809523809524
486,52,HR,Senior Developer,PhD,Divorced,19,28,female,False,,Senior,3,2018,50,2,1,7,6.25,True,True,0,3.1
487,31,IT,Developer,Master's,Married,15,13,genderqueer,False,,Senior,2,2023,82,2,5,2,27.333333333333332,False,True,0,5.525
488,35,Operations,Developer,Bachelor's,Married,13,31,male,False,,Senior,2,2011,87,4,4,14,5.8,False,False,0,6.614285714285715
489,22,Operations,HR Specialist,PhD,Divorced,17,46,female,False,,Senior,2,2015,16,3,3,10,1.4545454545454546,False,False,0,1.2888888888888888
490,41,Finance,Data Analyst,Bachelor's,Divorced,8,7,male,False,,Senior,3,2012,68,2,2,13,4.857142857142857,True,True,0,8.155555555555555
491,48,HR,Manager,Master's,Divorced,17,45,male,False,,Senior,2,2020,171,2,3,5,28.5,False,True,0,9.9
492,28,Marketing,Data Analyst,PhD,Married,19,47,female,False,,Senior,5,2021,186,4,5,4,37.2,False,False,0,10.3
493,55,HR,HR Specialist,PhD,Divorced,1,33,female,False,,Junior,2,2024,73,2,3,1,36.5,False,True,0,36.9
494,39,Operations,Developer,Master's,Divorced,8,40,female,False,,Senior,4,2021,18,3,4,4,3.6,False,False,0,2.8
495,60,Finance,HR Specialist,Bachelor's,Married,1,12,male,False,,Junior,3,2020,79,2,2,5,13.166666666666666,True,True,0,40.1
496,30,HR,Data Analyst,PhD,Single,20,13,female,False,,Senior,1,2018,41,3,4,7,5.125,False,False,0,2.1523809523809523
497,48,IT,Data Analyst,Bachelor's,Divorced,4,38,female,True,2.0,Mid,3,2017,106,1,1,8,11.777777777777779,True,True,1,21.8
498,28,Sales,Developer,Bachelor's,Married,10,41,male,False,,Senior,1,2013,177,1,3,12,13.615384615384615,False,True,0,16.29090909090909
499,54,Finance,Developer,Master's,Married,8,41,female,False,,Senior,2,2023,112,2,5,2,37.333333333333336,False,True,0,12.844444444444445
500,29,Finance,Senior Developer,PhD,Divorced,14,10,female,False,,Senior,1,2013,43,5,5,12,3.3076923076923075,False,False,0,3.066666666666667
501,40,Operations,Manager,Master's,Divorced,8,15,female,False,,Senior,5,2019,199,4,1,6,28.428571428571427,True,False,0,23.11111111111111
502,29,Sales,Developer,Bachelor's,Married,20,8,genderqueer,False,,Senior,1,2023,79,4,3,2,26.333333333333332,False,False,0,3.961904761904762
503,28,HR,Manager,Master's,Married,3,9,female,False,1.0,Mid,1,2017,31,2,2,8,3.4444444444444446,True,True,0,7.95
504,53,IT,HR Specialist,Master's,Single,2,26,male,False,,Junior,4,2018,29,5,4,7,3.625,False,False,0,10.466666666666667
505,34,HR,HR Specialist,PhD,Married,5,3,female,True,3.0,Senior,5,2015,28,4,1,10,2.5454545454545454,True,False,1,5.666666666666667
506,60,Operations,Developer,Bachelor's,Married,12,18,female,False,,Senior,1,2015,139,2,2,10,12.636363636363637,True,True,0,10.892307692307691
507,34,Sales,Manager,PhD,Divorced,16,13,male,False,,Senior,1,2019,194,2,5,6,27.714285714285715,False,True,0,11.611764705882353
508,38,IT,Developer,Bachelor's,Divorced,10,10,male,False,,Senior,2,2024,190,4,2,1,95.0,True,False,0,17.672727272727272
509,55,Marketing,Developer,Bachelor's,Single,7,28,genderqueer,False,,Senior,3,2018,197,5,3,7,24.625,False,False,0,25.225
510,34,Marketing,Senior Developer,Master's,Married,5,2,female,False,,Senior,3,2023,116,1,1,2,38.666666666666664,True,True,0,19.933333333333334
511,44,IT,HR Specialist,Master's,Divorced,13,40,genderfluid,True,2.0,Senior,2,2012,15,5,4,13,1.0714285714285714,False,False,1,1.4714285714285715
512,48,Marketing,Manager,Bachelor's,Divorced,7,13,female,False,,Senior,1,2022,13,3,2,3,3.25,True,False,0,1.825
513,40,Operations,HR Specialist,Master's,Single,2,6,female,False,,Junior,1,2011,200,2,2,14,13.333333333333334,True,True,0,66.86666666666667
514,32,Operations,Senior Developer,PhD,Single,8,4,male,False,,Senior,4,2017,148,2,2,8,16.444444444444443,True,True,0,17.244444444444444
515,24,Operations,Marketing Lead,Bachelor's,Divorced,20,25,female,True,5.0,Senior,3,2016,164,4,2,9,16.4,True,False,1,8.40952380952381
516,57,IT,HR Specialist,Bachelor's,Married,15,27,male,False,,Senior,2,2020,48,1,4,5,8.0,False,True,0,3.4
517,53,HR,Senior Developer,Bachelor's,Single,11,34,female,False,,Senior,4,2016,34,1,2,9,3.4,True,True,0,3.6333333333333337
518,35,HR,Data Analyst,Master's,Married,5,20,female,False,,Senior,1,2023,198,1,2,2,66.0,True,True,0,33.2
519,52,Sales,HR Specialist,Master's,Single,9,45,female,False,,Senior,4,2011,160,4,1,14,10.666666666666666,True,False,0,16.8
520,43,HR,Manager,Bachelor's,Single,11,41,female,False,,Senior,1,2019,110,5,3,6,15.714285714285714,False,False,0,9.366666666666665
521,37,HR,Senior Developer,PhD,Married,2,15,female,False,,Junior,4,2011,59,4,2,14,3.933333333333333,True,False,0,20.46666666666667
522,22,Sales,Marketing Lead,PhD,Single,17,15,male,False,,Senior,1,2012,165,4,1,13,11.785714285714286,True,False,0,9.366666666666665
523,22,Finance,HR Specialist,Bachelor's,Married,14,22,female,False,,Senior,4,2022,89,1,5,3,22.25,False,True,0,6.733333333333333
524,27,Finance,Senior Developer,Master's,Divorced,10,28,male,False,,Senior,1,2018,92,4,4,7,11.5,False,False,0,8.563636363636363
525,29,IT,Marketing Lead,Bachelor's,Single,1,31,male,False,,Junior,2,2014,118,3,4,11,9.833333333333334,False,False,0,59.4
526,58,Finance,Data Analyst,Master's,Single,8,4,female,False,,Senior,4,2011,141,5,4,14,9.4,False,False,0,16.466666666666665
527,53,Finance,Manager,Master's,Single,11,33,female,False,,Senior,4,2011,200,1,5,14,13.333333333333334,False,True,0,17.46666666666667
528,31,Finance,HR Specialist,PhD,Married,11,28,female,False,,Senior,3,2017,15,5,5,8,1.6666666666666667,False,False,0,1.85
529,27,HR,Data Analyst,Master's,Married,8,42,male,False,,Senior,4,2013,87,5,5,12,6.6923076923076925,False,False,0,10.466666666666667
530,54,Finance,Developer,Bachelor's,Married,7,4,female,False,,Senior,2,2010,80,1,2,15,5.0,True,True,0,10.4
531,26,HR,Manager,PhD,Divorced,18,20,male,False,,Senior,2,2019,127,4,4,6,18.142857142857142,False,False,0,7.08421052631579
532,28,HR,Manager,PhD,Married,2,8,female,False,,Junior,3,2018,61,4,2,7,7.625,True,False,0,20.933333333333334
533,38,Operations,Manager,Master's,Single,8,18,male,False,,Senior,1,2015,35,1,5,10,3.1818181818181817,False,True,0,4.088888888888889
534,36,Sales,Manager,PhD,Married,8,24,male,False,,Senior,2,2010,77,3,5,15,4.8125,False,False,0,8.955555555555556
535,51,IT,Marketing Lead,Bachelor's,Married,20,18,female,False,,Senior,5,2013,177,4,4,12,13.615384615384615,False,False,0,9.428571428571429
536,40,Sales,Data Analyst,Bachelor's,Single,13,23,male,False,,Senior,5,2023,157,1,5,2,52.333333333333336,False,True,0,12.214285714285714
537,38,Operations,Developer,Bachelor's,Married,17,46,female,False,,Senior,1,2014,130,3,4,11,10.833333333333334,False,False,0,7.4222222222222225
538,51,Marketing,HR Specialist,PhD,Married,11,27,female,False,,Senior,1,2024,106,4,3,1,53.0,False,False,0,9.033333333333333
539,25,HR,Manager,Bachelor's,Single,6,16,female,False,,Senior,3,2023,84,5,3,2,28.0,False,False,0,12.6
540,28,Finance,HR Specialist,PhD,Single,15,21,male,False,1.0,Senior,3,2014,119,4,3,11,9.916666666666666,False,False,0,8.0375
541,33,Finance,Senior Developer,Master's,Divorced,1,4,female,False,,Junior,4,2016,33,4,4,9,3.3,False,False,0,17.3
542,24,Marketing,Data Analyst,PhD,Married,3,12,male,False,,Mid,5,2021,66,1,3,4,13.2,False,True,0,17.5
543,40,Operations,Data Analyst,Bachelor's,Married,16,3,male,False,,Senior,5,2015,114,1,3,10,10.363636363636363,False,True,0,7.705882352941177
544,45,Operations,Manager,Bachelor's,Divorced,3,1,female,False,,Mid,5,2011,153,2,2,14,10.2,True,True,0,39.25
545,42,IT,Manager,Master's,Single,7,4,female,False,,Senior,1,2023,81,3,3,2,27.0,False,False,0,10.325
546,49,HR,Data Analyst,PhD,Married,2,43,female,True,4.0,Junior,2,2023,133,5,5,2,44.333333333333336,False,False,1,44.733333333333334
547,29,Marketing,HR Specialist,Bachelor's,Married,5,48,female,False,,Senior,5,2012,82,1,3,13,5.857142857142857,False,True,0,14.666666666666666
548,28,Marketing,Developer,Bachelor's,Divorced,7,21,female,False,,Senior,3,2014,189,2,1,11,15.75,True,True,0,24.225
549,24,Marketing,Senior Developer,Bachelor's,Married,5,14,male,False,,Senior,1,2011,146,3,2,14,9.733333333333333,True,False,0,24.53333333333333
550,22,HR,Data Analyst,Master's,Single,3,19,female,False,,Mid,2,2018,139,4,3,7,17.375,False,False,0,35.15
551,30,HR,Developer,PhD,Single,6,31,female,False,,Senior,5,2019,72,3,2,6,10.285714285714286,True,False,0,11.285714285714286
552,32,HR,HR Specialist,PhD,Married,19,18,female,False,,Senior,1,2013,107,2,5,12,8.23076923076923,False,True,0,5.55
553,43,HR,Marketing Lead,Master's,Single,18,39,female,False,,Senior,5,2023,14,2,5,2,4.666666666666667,False,True,0,1.736842105263158
554,44,Sales,Manager,Bachelor's,Married,7,7,female,False,,Senior,1,2018,137,4,2,7,17.125,True,False,0,17.325
555,50,Marketing,Marketing Lead,Bachelor's,Single,8,28,genderfluid,False,,Senior,5,2024,196,2,1,1,98.0,True,True,0,22.77777777777778
556,39,Sales,Data Analyst,PhD,Single,17,12,male,False,5.0,Senior,5,2019,110,3,5,6,15.714285714285714,False,False,0,7.111111111111111
556,39,Sales,Data Analyst,PhD,Single,17,12,male,True,4.0,Senior,5,2019,110,3,5,6,15.714285714285714,False,False,1,7.111111111111111
557,27,IT,HR Specialist,Master's,Single,3,17,male,True,4.0,Mid,2,2018,105,1,4,7,13.125,False,True,1,26.65
558,45,Marketing,HR Specialist,Master's,Single,14,32,male,False,,Senior,2,2014,149,3,5,11,12.416666666666666,False,False,0,10.333333333333334
559,43,HR,HR Specialist,Bachelor's,Married,15,24,male,False,,Senior,3,2016,192,1,3,9,19.2,False,True,0,12.6
560,33,Operations,HR Specialist,Master's,Married,10,22,female,False,,Senior,1,2019,37,4,1,6,5.285714285714286,True,False,0,3.563636363636364
561,29,Operations,Data Analyst,Bachelor's,Married,6,20,female,False,2.0,Senior,2,2010,125,4,5,15,7.8125,False,False,0,18.257142857142856
561,29,Operations,Data Analyst,Bachelor's,Married,6,20,female,False,2.0,Senior,2,2010,125,4,5,15,7.8125,False,False,0,18.257142857142856
562,47,HR,Manager,PhD,Married,7,8,female,False,,Senior,1,2018,67,2,2,7,8.375,True,True,0,8.575
563,47,HR,Marketing Lead,Bachelor's,Divorced,8,7,female,False,,Senior,3,2021,157,3,3,4,31.4,False,False,0,18.044444444444444
564,51,Sales,Senior Developer,Bachelor's,Divorced,14,43,male,False,,Senior,2,2024,16,3,5,1,8.0,False,False,0,1.4666666666666668
565,39,HR,Manager,Bachelor's,Married,6,1,female,False,,Senior,2,2011,111,3,2,14,7.4,True,False,0,16.257142857142856
566,46,Marketing,HR Specialist,Bachelor's,Single,20,44,female,False,,Senior,1,2019,69,4,4,6,9.857142857142858,False,False,0,3.4857142857142858
567,52,Finance,Data Analyst,Bachelor's,Divorced,8,36,female,False,,Senior,2,2017,124,3,3,8,13.777777777777779,False,False,0,14.177777777777779
568,48,Marketing,HR Specialist,Bachelor's,Divorced,10,50,female,False,,Senior,3,2024,104,4,5,1,52.0,False,False,0,10.054545454545455
569,32,Operations,Manager,Master's,Single,10,9,male,False,,Senior,3,2024,132,3,1,1,66.0,True,False,0,12.6
570,29,IT,Marketing Lead,PhD,Married,19,22,female,False,,Senior,4,2014,154,5,4,11,12.833333333333334,False,False,0,8.5
571,30,Marketing,Marketing Lead,PhD,Single,15,24,male,False,,Senior,2,2020,37,3,5,5,6.166666666666667,False,False,0,2.7125
572,25,HR,Developer,PhD,Married,7,48,female,False,,Senior,1,2010,174,5,4,15,10.875,False,False,0,21.95
573,32,Marketing,Developer,PhD,Single,9,24,female,False,,Senior,3,2010,89,1,4,15,5.5625,False,True,0,9.5
574,28,Marketing,Data Analyst,Bachelor's,Single,16,48,female,False,,Senior,5,2015,95,2,5,10,8.636363636363637,False,True,0,6.588235294117647
575,48,Sales,Developer,Bachelor's,Divorced,3,50,female,False,,Mid,3,2016,46,2,4,9,4.6,False,True,0,12.1
576,59,Finance,HR Specialist,Bachelor's,Single,12,38,male,False,,Senior,4,2014,171,5,1,11,14.25,True,False,0,13.953846153846154
577,52,Operations,Manager,Master's,Married,13,34,female,False,,Senior,4,2013,31,3,2,12,2.3846153846153846,True,False,0,3.0142857142857142
578,58,Marketing,Data Analyst,Bachelor's,Single,13,39,male,False,,Senior,4,2015,34,1,1,10,3.090909090909091,True,True,0,3.2285714285714286
579,50,Operations,Data Analyst,Bachelor's,Married,6,24,female,False,,Senior,5,2024,153,2,5,1,76.5,False,True,0,22.857142857142858
580,33,IT,Manager,Master's,Single,16,16,male,False,5.0,Senior,4,2022,53,3,4,3,13.25,False,False,0,3.9176470588235297
581,46,Marketing,Developer,Master's,Divorced,15,42,female,True,4.0,Senior,2,2010,63,5,5,15,3.9375,False,False,1,4.3375
582,44,Finance,Marketing Lead,Bachelor's,Married,14,18,male,False,,Senior,3,2012,135,3,1,13,9.642857142857142,True,False,0,9.6
583,23,Operations,Developer,Bachelor's,Married,17,14,female,False,,Senior,2,2013,161,3,3,12,12.384615384615385,False,False,0,9.344444444444445
584,30,Finance,Manager,PhD,Single,20,38,female,False,,Senior,2,2018,73,3,4,7,9.125,False,False,0,3.876190476190476
585,52,Finance,HR Specialist,Bachelor's,Divorced,14,25,female,False,,Senior,3,2023,31,2,2,2,10.333333333333334,True,True,0,2.666666666666667
586,53,Finance,Developer,Bachelor's,Divorced,5,6,male,False,,Senior,4,2021,46,5,1,4,9.2,True,False,0,8.466666666666667
587,29,Finance,Data Analyst,Bachelor's,Divorced,16,7,female,False,,Senior,1,2015,113,3,3,10,10.272727272727273,False,False,0,6.847058823529412
588,48,Operations,Senior Developer,Master's,Married,1,9,female,False,,Junior,5,2024,167,4,1,1,83.5,True,False,0,84.5
589,50,Operations,Senior Developer,Master's,Married,13,41,bigender,False,,Senior,5,2022,131,4,3,3,32.75,False,False,0,10.357142857142858
590,24,Sales,Marketing Lead,Bachelor's,Divorced,14,48,female,False,,Senior,3,2020,143,3,5,5,23.833333333333332,False,False,0,10.133333333333333
591,26,Finance,Manager,PhD,Divorced,3,39,male,False,,Mid,2,2024,195,2,3,1,97.5,False,True,0,49.15
592,38,Sales,HR Specialist,Master's,Married,10,8,female,False,,Senior,2,2024,155,2,1,1,77.5,True,True,0,14.490909090909092
593,42,Marketing,Data Analyst,Bachelor's,Single,20,3,female,False,,Senior,4,2010,69,2,5,15,4.3125,False,True,0,4.085714285714285
594,22,Marketing,Senior Developer,PhD,Divorced,18,38,female,False,,Senior,4,2013,25,5,4,12,1.9230769230769231,False,False,0,2.1157894736842104
595,55,Sales,Developer,Bachelor's,Single,5,42,female,False,,Senior,4,2017,136,3,4,8,15.11111111111111,False,False,0,23.46666666666667
